campaign,run_id,flow,first_tcp,second_tcp,queue,base_rtt,ecn,previous_window_mean_mbps,final_window_mean_mbps,final_vs_previous_delta_pct,stability_flag_gt_5pct
single-flow,tcp-dctcp_queue-fq_rtt-50ms_ecn-1_run-2,first,dctcp,,fq,50ms,1,48.18330789473684,48.18471081081081,0.002911622583148284,False
single-flow,tcp-dctcp_queue-fq_rtt-50ms_ecn-1_run-3,first,dctcp,,fq,50ms,1,48.18330789473684,48.18471081081081,0.002911622583148284,False
single-flow,tcp-dctcp_queue-fq_rtt-80ms_ecn-1_run-1,first,dctcp,,fq,80ms,1,41.56217105263158,48.08922432432433,15.704312615015523,True
single-flow,tcp-dctcp_queue-fq_rtt-80ms_ecn-1_run-2,first,dctcp,,fq,80ms,1,41.56217105263158,48.08922432432433,15.704312615015523,True
single-flow,tcp-dctcp_queue-fq_rtt-80ms_ecn-1_run-3,first,dctcp,,fq,80ms,1,41.56217105263158,48.08922432432433,15.704312615015523,True
single-flow,tcp-dctcp_queue-pie_rtt-10ms_ecn-1_run-1,first,dctcp,,pie,10ms,1,40.484585263157896,48.50095675675676,19.80104635255825,True
single-flow,tcp-dctcp_queue-pie_rtt-10ms_ecn-1_run-2,first,dctcp,,pie,10ms,1,40.484585263157896,48.50095675675676,19.80104635255825,True
single-flow,tcp-dctcp_queue-pie_rtt-10ms_ecn-1_run-3,first,dctcp,,pie,10ms,1,40.484585263157896,48.50095675675676,19.80104635255825,True
single-flow,tcp-dctcp_queue-pie_rtt-50ms_ecn-1_run-1,first,dctcp,,pie,50ms,1,15.432662105263157,16.964296216216216,9.924626746222286,True
single-flow,tcp-dctcp_queue-pie_rtt-50ms_ecn-1_run-2,first,dctcp,,pie,50ms,1,15.432662105263157,16.964296216216216,9.924626746222286,True
single-flow,tcp-dctcp_queue-pie_rtt-50ms_ecn-1_run-3,first,dctcp,,pie,50ms,1,15.432662105263157,16.964296216216216,9.924626746222286,True
single-flow,tcp-dctcp_queue-pie_rtt-80ms_ecn-1_run-1,first,dctcp,,pie,80ms,1,43.968897368421054,14.79932972972973,-66.34136715841602,True
single-flow,tcp-dctcp_queue-pie_rtt-80ms_ecn-1_run-2,first,dctcp,,pie,80ms,1,43.968897368421054,14.79932972972973,-66.34136715841602,True
single-flow,tcp-dctcp_queue-pie_rtt-80ms_ecn-1_run-3,first,dctcp,,pie,80ms,1,43.968897368421054,14.79932972972973,-66.34136715841602,True
single-flow,tcp-dctcp_queue-red_rtt-10ms_ecn-1_run-1,first,dctcp,,red,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-red_rtt-10ms_ecn-1_run-2,first,dctcp,,red,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-red_rtt-10ms_ecn-1_run-3,first,dctcp,,red,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-red_rtt-50ms_ecn-1_run-1,first,dctcp,,red,50ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-red_rtt-50ms_ecn-1_run-2,first,dctcp,,red,50ms,1,48.19245263157895,48.19253513513514,0.00017119601033116085,False
single-flow,tcp-dctcp_queue-red_rtt-50ms_ecn-1_run-3,first,dctcp,,red,50ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-red_rtt-80ms_ecn-1_run-1,first,dctcp,,red,80ms,1,43.968897368421054,48.19410270270271,9.609532162878942,True
single-flow,tcp-dctcp_queue-red_rtt-80ms_ecn-1_run-2,first,dctcp,,red,80ms,1,43.968897368421054,48.19410270270271,9.609532162878942,True
single-flow,tcp-dctcp_queue-red_rtt-80ms_ecn-1_run-3,first,dctcp,,red,80ms,1,43.968897368421054,48.19410270270271,9.609532162878942,True
single-flow,tcp-reno_queue-codel_rtt-10ms_ecn-0_run-1,first,reno,,codel,10ms,0,47.83581052631579,47.77614864864865,-0.1247222049981102,False
single-flow,tcp-reno_queue-codel_rtt-10ms_ecn-0_run-2,first,reno,,codel,10ms,0,47.83581052631579,47.77614864864865,-0.1247222049981102,False
single-flow,tcp-reno_queue-codel_rtt-10ms_ecn-0_run-3,first,reno,,codel,10ms,0,47.83581052631579,47.77614864864865,-0.1247222049981102,False
single-flow,tcp-reno_queue-codel_rtt-10ms_ecn-1_run-1,first,reno,,codel,10ms,1,47.62241052631579,47.62117837837838,-0.00258732794873356,False
single-flow,tcp-reno_queue-codel_rtt-10ms_ecn-1_run-2,first,reno,,codel,10ms,1,47.62241052631579,47.62117837837838,-0.00258732794873356,False
single-flow,tcp-reno_queue-codel_rtt-10ms_ecn-1_run-3,first,reno,,codel,10ms,1,47.62241052631579,47.62117837837838,-0.00258732794873356,False
single-flow,tcp-reno_queue-codel_rtt-50ms_ecn-0_run-1,first,reno,,codel,50ms,0,41.79841842105263,38.31955405405405,-8.322956940510403,True
single-flow,tcp-reno_queue-codel_rtt-50ms_ecn-0_run-2,first,reno,,codel,50ms,0,41.79841842105263,38.31955405405405,-8.322956940510403,True
single-flow,tcp-reno_queue-codel_rtt-50ms_ecn-0_run-3,first,reno,,codel,50ms,0,41.79841842105263,38.31955405405405,-8.322956940510403,True
single-flow,tcp-reno_queue-codel_rtt-50ms_ecn-1_run-1,first,reno,,codel,50ms,1,41.467665789473685,39.117910810810805,-5.666475153417848,True
single-flow,tcp-reno_queue-codel_rtt-50ms_ecn-1_run-2,first,reno,,codel,50ms,1,41.467665789473685,39.117910810810805,-5.666475153417848,True
single-flow,tcp-reno_queue-codel_rtt-50ms_ecn-1_run-3,first,reno,,codel,50ms,1,41.467665789473685,39.117910810810805,-5.666475153417848,True
single-flow,tcp-reno_queue-codel_rtt-80ms_ecn-0_run-1,first,reno,,codel,80ms,0,39.117334210526316,38.61229189189189,-1.2910959522863357,False
single-flow,tcp-reno_queue-codel_rtt-80ms_ecn-0_run-2,first,reno,,codel,80ms,0,39.117334210526316,38.61229189189189,-1.2910959522863357,False
single-flow,tcp-reno_queue-codel_rtt-80ms_ecn-0_run-3,first,reno,,codel,80ms,0,39.117334210526316,38.61229189189189,-1.2910959522863357,False
single-flow,tcp-reno_queue-codel_rtt-80ms_ecn-1_run-1,first,reno,,codel,80ms,1,39.25908421052632,38.033094594594594,-3.122817662677434,False
single-flow,tcp-reno_queue-codel_rtt-80ms_ecn-1_run-2,first,reno,,codel,80ms,1,39.25908421052632,38.033094594594594,-3.122817662677434,False
single-flow,tcp-reno_queue-codel_rtt-80ms_ecn-1_run-3,first,reno,,codel,80ms,1,39.25908421052632,38.033094594594594,-3.122817662677434,False
single-flow,tcp-reno_queue-fq_rtt-10ms_ecn-0_run-1,first,reno,,fq,10ms,0,47.61478684210527,47.62274054054054,0.0167042613498365,False
single-flow,tcp-reno_queue-fq_rtt-10ms_ecn-0_run-2,first,reno,,fq,10ms,0,47.61478684210527,47.62274054054054,0.0167042613498365,False
single-flow,tcp-reno_queue-fq_rtt-10ms_ecn-0_run-3,first,reno,,fq,10ms,0,47.61478684210527,47.62274054054054,0.0167042613498365,False
single-flow,tcp-reno_queue-fq_rtt-10ms_ecn-1_run-1,first,reno,,fq,10ms,1,47.61478684210527,47.62274054054054,0.0167042613498365,False
single-flow,tcp-reno_queue-fq_rtt-10ms_ecn-1_run-2,first,reno,,fq,10ms,1,47.61478684210527,47.62274054054054,0.0167042613498365,False
single-flow,tcp-reno_queue-fq_rtt-10ms_ecn-1_run-3,first,reno,,fq,10ms,1,47.61478684210527,47.62274054054054,0.0167042613498365,False
single-flow,tcp-reno_queue-fq_rtt-50ms_ecn-0_run-1,first,reno,,fq,50ms,0,41.467663157894734,39.11947567567567,-5.662695467738229,True
single-flow,tcp-reno_queue-fq_rtt-50ms_ecn-0_run-2,first,reno,,fq,50ms,0,41.467663157894734,39.11947567567567,-5.662695467738229,True
